,,,,,,,表格总数量,,773837,"￥6,637,128.00",879914,,"￥6,323,698.12",,"$1,365,517.23","￥8,875,862.00","￥2,552,163.88",28.75%
状态,开发季,大系列,小分类,FSC,货号名称,DESCRIPTION,中文名称,期初存货数,期末存货数,期末存货总价,2023.1-5月销售数量,采购单价,采购总价,销售单价,销售总价,销售总价RMB,毛利额,毛利率
在产,2020,SCRATCH,Scratch Art,已改FSC,CH191678,Scratch -Space,艾维尼趣味刮刮画-太空探险,3452,3944,"￥24,413.36",2568,￥6.19,"￥15,895.92",$1.24,"$3,184.32","￥20,698.08",,23.20%
在产,2020,SCRATCH,Scratch Art,已改FSC,CH191679,Scratch-Construction,艾维尼趣味刮刮画-酷酷工程车,4557,3851,"￥23,837.69",3826,￥6.19,"￥23,682.94",$1.24,"$4,744.24","￥30,837.56",,23.20%
在产,2020,SCRATCH,Scratch Art,已改FSC,CH191680,Scratch-Monster,艾维尼趣味刮刮画-萌萌小怪兽,4389,2844,"￥17,604.36",1545,￥6.19,"￥9,563.55",$1.24,"$1,915.80","￥12,452.70",,23.20%
在产,2020,SCRATCH,Scratch Art,已改FSC,CH191681,Scratch-Transportation,艾维尼趣味刮刮画-交通工具,4085,4289,"￥26,548.91",2925,￥6.19,"￥18,105.75",$1.24,"$3,627.00","￥23,575.50",,23.20%
在产,22AW,SCRATCH,Scratch Learning Fun,,CH211790,Scratch-Favourite Animals Level1,艾维尼进阶刮刮画-认识动物与颜色配对 1阶,2368,1450,"￥8,265.00",3091,￥5.70,"￥17,618.70",$1.24,"$3,832.84","￥24,913.46",,29.28%
在产,22AW,SCRATCH,Scratch Learning Fun,,CH211791,Scratch-Dinosaurs Level3,艾维尼进阶刮刮画-恐龙与数字 3阶,2128,2167,"￥12,351.90",4134,￥5.70,"￥23,563.80",$1.24,"$5,126.16","￥33,320.04",,29.28%
在产,22AW,SCRATCH,Scratch Learning Fun,,CH211792,Scratch-Ocean Life Level2,艾维尼进阶刮刮画-认识海洋动物与趣味形状 2阶,2249,2792,"￥15,914.40",3630,￥5.70,"￥20,691.00",$1.24,"$4,501.20","￥29,257.80",,29.28%
在产,22AW,DISPLAY,Display  展架系统,,DP217426E,Empty Display of Scratch,艾维尼进阶刮刮画空展示盒（21pcs),759,544,"￥5,537.92",214,￥10.18,"￥2,178.52",,$0.00,￥0.00,,#DIV/0!
在产,22SS,SCRATCH,Scratch with Fuzzy Sticks,已改FSC,CH211787,Scratch with Fuzzy Sticks-Magic Butterflies,艾维尼DIY立体刮刮画 - 花花蝴蝶,3055,2684,"￥15,567.20",3371,￥5.80,"￥19,551.80",$1.24,"$4,180.04","￥27,170.26",,28.04%
在产,2021,SCRATCH,Scratch with Fuzzy Sticks,已改FSC,CH201721,Scratch with Fuzzy Sticks-Koala & Kangaroos,艾维尼DIY立体刮刮画 - 考拉与袋鼠,3490,3730,"￥21,634.00",2820,￥5.80,"￥16,356.00",$1.24,"$3,496.80","￥22,729.20",,28.04%
在产,2021,SCRATCH,Scratch with Fuzzy Sticks,已改FSC,CH201723,Scratch with Fuzzy Sticks-Pandas,艾维尼DIY立体刮刮画 - 熊猫一家,2863,1857,"￥10,770.60",3006,￥5.80,"￥17,434.80",$1.24,"$3,727.44","￥24,228.36",,28.04%
在产,2021,SCRATCH,Scratch with Fuzzy Sticks,已改FSC,CH201724,Scratch with Fuzzy Sticks-Sloths,艾维尼DIY立体刮刮画 - 树懒一家,1508,3968,"￥23,014.40",3600,￥5.80,"￥20,880.00",$1.24,"$4,464.00","￥29,016.00",,28.04%
在产,2020,SCRATCH,Scratch with Joint Puppet,,CH191682,Scratch with Joint Puppet -Fairies in the Garden,艾维尼关节玩偶刮刮画-花园精灵,2926,2356,"￥31,782.44",6657,￥13.49,"￥89,802.93",$2.78,"$18,506.46","￥120,291.99",,25.35%
在产,2020,SCRATCH,Scratch with Joint Puppet,,CH191683,Scratch with joint Puppet -Unicorns,艾维尼关节玩偶刮刮画-彩虹独角兽,4057,3795,"￥51,194.55",3413,￥13.49,"￥46,041.37",$2.78,"$9,488.14","￥61,672.91",,25.35%
停产在售,2020,SCRATCH,Scratch with Joint Puppet,,CH191684,Scratch with Joint Puppet -Little Bugs,艾维尼关节玩偶刮刮画-七彩昆虫,3726,2689,"￥36,274.61",1044,￥13.49,"￥14,083.56",$2.36,"$2,463.84","￥16,014.96",,12.06%
在产,2020,SCRATCH,Scratch with Joint Puppet,,CH191685,Scratch with Joint Puppet Forest Animals,艾维尼关节玩偶刮刮画-森林动物,3241,3196,"￥43,114.04",3196,￥13.49,"￥43,114.04",$2.78,"$8,884.88","￥57,751.72",,25.35%
在产,23SS,SCRATCH,Scratch Book,FSC,CH221658,Mini Scratch Book-Princess,艾维尼迷你刮画本-童话公主梦,3017,8885,"￥32,430.25",22032,￥3.65,"￥80,416.80",$0.78,"$17,184.96","￥111,702.24",,28.01%
在产,23SS,SCRATCH,Scratch Book,FSC,CH221659,Mini Scratch Book-Cars,艾维尼迷你刮画本-奇妙酷酷车,3592,7907,"￥28,860.55",18489,￥3.65,"￥67,484.85",$0.78,"$14,421.42","￥93,739.23",,28.01%
在产,22SS,SCRATCH,Scratch Book,已改FSC,CH211656,Mini Scratch Book-Under the Sea,艾维尼迷你刮画本-海洋动物,7035,7058,"￥24,350.10",12934,￥3.45,"￥44,622.30",$0.78,"$10,088.52","￥65,575.38",,31.95%
在产,22SS,SCRATCH,Scratch Book,已改FSC,CH211657,Mini Scratch Book-Animals,艾维尼迷你刮画本-森林动物,6713,5872,"￥20,258.40",13990,￥3.45,"￥48,265.50",$0.78,"$10,912.20","￥70,929.30",,31.95%
在产,2020,SCRATCH,Scratch Book,已改FSC,CH191601,Mini Scratch Book-Dinosaurs,艾维尼迷你刮画本-恐龙世界,4382,7628,"￥26,316.60",19906,￥3.45,"￥68,675.70",$0.78,"$15,526.68","￥100,923.42",,31.95%
在产,2020,SCRATCH,Scratch Book,已改FSC,CH191602,Mini Scratch Book-Unicorns,艾维尼迷你刮画本-梦幻独角兽,8334,7510,"￥25,909.50",23976,￥3.45,"￥82,717.20",$0.78,"$18,701.28","￥121,558.32",,31.95%
在产,22SS,DISPLAY,Display  展架系统,,DP207275E（DP197110）,Empty Display of Mini Scratch Book,迷你刮画本空展示盒,1520,855,"￥2,111.85",2673,￥2.47,"￥6,602.31",,$0.00,￥0.00,,#DIV/0!
在产,23SS,SCRATCH,Scratch Book,FSC,CH221827,A5 Scratch Book - Elves in the Forest,艾维尼A5刮画本—奇妙精灵国,2821,4877,"￥38,040.60",6064,￥7.80,"￥47,299.20",$1.75,"$10,612.00","￥68,978.00",,31.43%
在产,23SS,SCRATCH,Scratch Book,FSC,CH221828,A5 Scratch Book - Under the sea,艾维尼A5刮画本—海洋环游记,2393,2471,"￥19,273.80",7042,￥7.80,"￥54,927.60",$1.75,"$12,323.50","￥80,102.75",,31.43%
